ride_time,station
2022-06-13 18:42:00,위브더스테이트5단지
2022-06-13 18:50:00,상우아파트.청소년문화의집
2022-06-13 19:36:00,상동
2022-06-13 20:03:00,상동역2번출구.홈플러스상동점
2022-06-13 20:11:00,라일락마을경남아파트
2022-06-13 20:31:00,부천시청
2022-06-13 21:54:00,중동
2022-06-14 07:21:00,중동
2022-06-14 07:54:00,중동
2022-06-14 08:07:00,진달래마을써미트빌
2022-06-14 08:09:00,상우아파트.청소년문화의집
2022-06-14 08:13:00,상동
2022-06-14 08:31:00,덕유마을.설악마을
2022-06-14 08:32:00,은하쌍용아파트
2022-06-14 08:35:00,역곡자치회관입구
2022-06-14 08:36:00,부천시청
2022-06-14 18:10:00,역곡역북부
2022-06-14 18:18:00,소명사거리
2022-06-14 19:16:00,부천시청
2022-06-14 19:25:00,부천시청
2022-06-14 19:29:00,상동
2022-06-14 19:54:00,상동역2번출구.홈플러스상동점
2022-06-14 19:54:00,부천시청
2022-06-14 20:00:00,라일락마을경남아파트
2022-06-14 21:47:00,중동
2022-06-14 22:11:00,중동
2022-06-14 22:40:00,소명사거리
2022-06-14 23:04:00,상우아파트.청소년문화의집
2022-06-15 07:20:00,중동
2022-06-15 07:55:00,라일락마을하이타운로즈빌
2022-06-15 08:03:00,중동
2022-06-15 08:03:00,상동역6번출구.세이브존
2022-06-15 08:05:00,상동
2022-06-15 08:10:00,상우아파트.청소년문화의집
2022-06-15 08:37:00,역곡자치회관입구
2022-06-15 08:40:00,부천시청
2022-06-15 18:56:00,중동
2022-06-15 19:22:00,중동
2022-06-15 19:30:00,상동
2022-06-15 19:39:00,상동역2번출구.홈플러스상동점
2022-06-15 19:42:00,라일락마을경남아파트
2022-06-15 21:08:00,가톨릭대학교입구.보람쉬움아파트
2022-06-15 21:33:00,상우아파트.청소년문화의집
2022-06-15 21:49:00,중동
2022-06-15 21:59:00,부천시청
2022-06-16 06:08:00,그린타운상가.무지개마을
2022-06-16 06:16:00,부천역북부
2022-06-16 06:20:00,부천
2022-06-16 07:22:00,중동
2022-06-16 07:44:00,상우아파트.청소년문화의집
2022-06-16 07:50:00,중동
2022-06-16 08:12:00,역곡자치회관입구
2022-06-16 08:33:00,덕유마을.설악마을
2022-06-16 08:35:00,은하쌍용아파트
2022-06-16 08:39:00,부천시청
2022-06-16 08:52:00,진달래마을써미트빌
2022-06-16 08:56:00,상동
2022-06-16 17:38:00,역곡자치회관입구
2022-06-16 17:56:00,부천보건소.건영아파트
2022-06-16 20:40:00,부천시청
2022-06-16 20:41:00,부천북초등학교.원미동우체국
2022-06-16 20:45:00,부천역북부
2022-06-16 21:04:00,상동
2022-06-16 21:46:00,상동역7번출구.세이브존
2022-06-16 21:48:00,중동
2022-06-16 21:50:00,라일락마을경남아파트
2022-06-16 22:12:00,부천역북부
2022-06-16 22:42:00,상우아파트.청소년문화의집
2022-06-16 22:44:00,부천
2022-06-16 22:48:00,부천자유시장.대산동행정복지센터
2022-06-16 22:49:00,부천자유시장.대산동행정복지센터
2022-06-17 00:31:00,신중동
2022-06-17 06:08:00,그린타운상가.무지개마을
2022-06-17 06:16:00,부천역북부
2022-06-17 06:19:00,부천
2022-06-17 07:22:00,중동
2022-06-17 07:44:00,중동
2022-06-17 08:01:00,라일락마을경남아파트
2022-06-17 08:06:00,상동역6번출구.세이브존
2022-06-17 08:08:00,상동
2022-06-17 08:10:00,남정빌라
2022-06-17 08:33:00,역곡역북부
2022-06-17 08:33:00,덕유마을.설악마을
2022-06-17 08:36:00,은하쌍용아파트
2022-06-17 08:40:00,부천시청
2022-06-17 09:15:00,심곡동양파라곤
2022-06-17 09:17:00,부천역남부광장
2022-06-17 09:21:00,부천
2022-06-17 12:19:00,부천시청역1번출구
2022-06-17 12:30:00,역곡역.역곡남부시장
2022-06-17 12:37:00,부천역전우체국
2022-06-17 12:47:00,전진아파트
2022-06-17 14:06:00,춘의역6번출구
2022-06-17 14:40:00,소명사거리
2022-06-17 14:59:00,중앙그린빌아파트
2022-06-17 15:55:00,부천역남부광장
2022-06-17 16:27:00,은하마을.덕유마을
2022-06-17 17:00:00,중동
2022-06-17 18:23:00,상동
2022-06-17 18:47:00,상동역7번출구.세이브존
2022-06-17 18:52:00,라일락마을하이타운로즈빌
2022-06-17 21:56:00,중동
2022-06-17 22:49:00,소명사거리
2022-06-17 22:57:00,중동
2022-06-17 23:20:00,상우아파트.청소년문화의집
2022-06-18 00:15:00,부천시청
2022-06-18 07:25:00,중동
2022-06-18 14:41:00,고강사거리
2022-06-18 16:07:00,중동
2022-06-18 21:55:00,중동
2022-06-18 22:13:00,역곡
2022-06-18 23:05:00,역곡역북부
2022-06-18 23:15:00,중동
2022-06-18 23:27:00,상우아파트.청소년문화의집
2022-06-19 10:36:00,신중동역4번출구.롯데백화점
2022-06-19 14:44:00,신중동역3번출구.롯데백화점
2022-06-19 14:54:00,부천역남부광장
2022-06-19 22:29:00,소명사거리
2022-06-19 22:57:00,상우아파트.청소년문화의집
2022-06-20 06:07:00,중동
2022-06-20 07:19:00,중동
2022-06-20 07:42:00,중동
2022-06-20 08:15:00,부천시청
2022-06-20 09:05:00,상동
2022-06-20 19:45:00,중동
2022-06-20 21:16:00,상동
2022-06-20 21:56:00,중동
2022-06-21 06:07:00,중동시장앞.넘말
2022-06-21 06:16:00,부천역북부
2022-06-21 06:20:00,부천
2022-06-21 07:22:00,중동
2022-06-21 07:43:00,중동
2022-06-21 08:03:00,진달래대우.라일락신성아파트
2022-06-21 08:07:00,상동
2022-06-21 16:16:00,중동
2022-06-21 16:25:00,팰리스카운티.부천중학교
2022-06-21 19:22:00,중동
2022-06-21 20:18:00,심곡고가사거리
2022-06-21 21:39:00,상동
2022-06-21 21:46:00,상동역7번출구.세이브존
2022-06-21 21:53:00,라일락마을하이타운로즈빌
2022-06-21 21:55:00,중동
2022-06-22 06:18:00,중동
2022-06-22 07:22:00,중동
2022-06-22 07:49:00,소사경찰서
2022-06-22 07:52:00,중동
2022-06-22 08:04:00,진달래마을써미트빌
2022-06-22 08:07:00,상동
2022-06-22 17:04:00,은하마을.덕유마을
2022-06-22 17:22:00,송내역C
2022-06-22 17:59:00,송내역C
2022-06-22 19:19:00,중동
2022-06-22 19:45:00,상동
2022-06-22 19:56:00,상동역2번출구.홈플러스상동점
2022-06-22 20:00:00,라일락마을하이타운로즈빌
2022-06-22 21:49:00,부천시청
2022-06-22 21:53:00,중동
2022-06-22 21:54:00,부천시청역2번출구.현대백화점.이마트
2022-06-22 22:00:00,트레지움1단지.다니엘병원
2022-06-22 22:44:00,중동
2022-06-23 06:20:00,중동시장앞.넘말
2022-06-23 06:29:00,부천역북부
2022-06-23 06:33:00,부천
2022-06-23 07:21:00,중동
2022-06-23 07:25:00,소사경찰서
2022-06-23 07:52:00,중동
2022-06-23 08:08:00,진달래마을써미트빌
2022-06-23 08:10:00,상동
2022-06-23 10:13:00,트레지움1단지.다니엘병원
2022-06-23 10:17:00,신중동행정복지센터.고용노동지청
2022-06-23 10:21:00,부천시청
2022-06-23 19:21:00,상동
2022-06-23 19:33:00,상동역2번출구.홈플러스상동점
2022-06-23 19:34:00,은하마을.덕유마을
2022-06-23 19:41:00,라일락마을경남아파트
2022-06-23 19:43:00,진달래마을써미트빌
2022-06-23 22:00:00,중동
2022-06-23 22:01:00,중동
2022-06-23 23:06:00,송내
2022-06-24 00:25:00,영스포렉스
2022-06-24 06:13:00,중동시장앞.넘말
2022-06-24 06:24:00,부천역북부
2022-06-24 06:28:00,부천
2022-06-24 07:21:00,중동
2022-06-24 08:04:00,중동
2022-06-24 08:07:00,진달래마을써미트빌
2022-06-24 08:10:00,상동
2022-06-24 08:51:00,트레지움1단지.다니엘병원
2022-06-24 08:57:00,신중동행정복지센터.고용노동지청
2022-06-24 09:01:00,부천시청
2022-06-24 16:37:00,부천시청
2022-06-24 18:40:00,상동
2022-06-24 19:29:00,중동
2022-06-24 21:59:00,중동
2022-06-25 07:27:00,중동
2022-06-25 08:55:00,그린타운상가.무지개마을
2022-06-25 09:04:00,부천역북부
2022-06-25 09:07:00,부천
2022-06-25 12:23:00,라일락마을경남아파트
2022-06-25 12:29:00,상동역3번출구.홈플러스상동점
2022-06-25 13:23:00,춘의
2022-06-25 13:25:00,신중동역3번출구.원미경찰서.롯데백화점
2022-06-25 15:49:00,부천시청
2022-06-25 20:03:00,상동역7번출구.세이브존
2022-06-25 20:08:00,라일락마을경남아파트
2022-06-25 21:47:00,중동
2022-06-25 22:36:00,송내
2022-06-26 11:55:00,중동
2022-06-26 15:35:00,부천시청
2022-06-26 16:44:00,부천시청
2022-06-26 16:54:00,상동
2022-06-26 16:56:00,중동
2022-06-26 20:05:00,부천시청
2022-06-27 07:21:00,중동
2022-06-27 07:33:00,도당중학교
2022-06-27 07:37:00,춘의역6번출구
2022-06-27 07:45:00,중동
2022-06-27 08:02:00,상동역2번출구.홈플러스상동점
2022-06-27 08:15:00,손가면옥
2022-06-27 08:59:00,진달래마을써미트빌
2022-06-27 09:01:00,상동
2022-06-27 16:58:00,중동
2022-06-27 19:29:00,상동
2022-06-27 20:01:00,상동역2번출구.홈플러스상동점
2022-06-27 20:09:00,라일락마을경남아파트
2022-06-27 21:11:00,신중동
2022-06-27 23:34:00,중동
2022-06-28 06:25:00,중동시장앞.넘말
2022-06-28 06:37:00,부천역북부
2022-06-28 06:40:00,부천
2022-06-28 07:21:00,중동
2022-06-28 07:50:00,중동
2022-06-28 08:04:00,라일락마을경남아파트
2022-06-28 08:09:00,진달래마을써미트빌
2022-06-28 08:13:00,상동
2022-06-28 08:58:00,신중동
2022-06-28 18:26:00,중동
2022-06-28 18:51:00,신중동
2022-06-28 19:16:00,중동
2022-06-28 20:22:00,부천시청
2022-06-28 20:45:00,부천시청
2022-06-28 20:53:00,상동
2022-06-28 21:02:00,신중동
2022-06-28 21:18:00,춘의역7번출구
2022-06-28 21:27:00,상동역2번출구.홈플러스상동점
2022-06-28 21:27:00,여월중
2022-06-28 21:31:00,진달래대우.라일락신성아파트
2022-06-28 21:49:00,중동
2022-06-29 06:10:00,그린타운상가.무지개마을
2022-06-29 06:16:00,중동역
2022-06-29 06:20:00,중동
2022-06-29 06:48:00,심곡천종점.부천보건소
2022-06-29 07:04:00,역곡역북부
2022-06-29 07:06:00,역곡
2022-06-29 08:08:00,중동
2022-06-29 08:45:00,라일락마을경남아파트
2022-06-29 08:48:00,진달래마을써미트빌
2022-06-29 08:50:00,상동
2022-06-29 09:00:00,상동시장.중동역.부천여고
2022-06-29 14:42:00,중동시장앞.넘말
2022-06-29 15:44:00,팰리스카운티정문
2022-06-29 15:54:00,부천시청역2번출구.현대백화점.이마트
2022-06-29 17:56:00,그린타운상가.무지개마을
2022-06-29 18:05:00,부천시청역4번출구.현대백화점.경기예고
2022-06-29 18:43:00,신중동
2022-06-29 19:00:00,신중동행정복지센터.고용노동지청
2022-06-29 19:02:00,트레지움1단지.다니엘병원
2022-06-29 19:02:00,중동
2022-06-29 19:40:00,포도마을사거리.현대백화점.이마트
2022-06-29 20:00:00,중동역.부천여고
2022-06-29 21:52:00,상동
2022-06-29 21:54:00,춘의역7번출구
2022-06-29 21:57:00,상동역2번출구.홈플러스상동점
2022-06-29 22:02:00,여월중
2022-06-29 22:05:00,라일락마을경남아파트
2022-06-29 22:58:00,중동
2022-06-30 00:55:00,약대주민지원센터.약대초등학교
2022-06-30 01:00:00,부천시청역5번출구
2022-06-30 06:50:00,중동시장앞.넘말
2022-06-30 07:00:00,부천역북부
2022-06-30 07:05:00,부천
2022-06-30 07:22:00,중동
2022-06-30 08:05:00,라일락마을하이타운로즈빌
2022-06-30 08:11:00,진달래마을써미트빌
2022-06-30 08:13:00,상동
2022-06-30 09:10:00,신중동
2022-06-30 10:29:00,신중동행정복지센터.고용노동지청
2022-06-30 10:35:00,약대주민지원센터.약대초등학교
2022-06-30 11:31:00,신흥시장
2022-06-30 11:36:00,한라마을.덕유마을
2022-06-30 19:40:00,상동
2022-06-30 19:49:00,상동역2번출구.홈플러스상동점
2022-06-30 19:54:00,라일락마을어린이공원
2022-06-30 21:25:00,중동
2022-06-30 21:53:00,중동
2022-06-30 22:54:00,신중동
2022-07-01 06:10:00,중동시장앞.넘말
2022-07-01 06:21:00,부천역북부
2022-07-01 06:25:00,부천
2022-07-01 06:47:00,부천보건소.건영아파트
2022-07-01 06:56:00,부천역북부
2022-07-01 06:59:00,부천
2022-07-01 07:21:00,중동
2022-07-01 08:01:00,라일락마을경남아파트
2022-07-01 08:04:00,진달래마을써미트빌
2022-07-01 08:08:00,상동
2022-07-01 08:53:00,부천시청
2022-07-01 09:30:00,신중동
2022-07-01 17:03:00,내동고개
2022-07-01 17:09:00,내촌사거리
2022-07-01 17:12:00,오정동경인OBS방송국
2022-07-01 17:50:00,상동
2022-07-01 18:06:00,상동역7번출구.세이브존
2022-07-01 18:10:00,라일락마을경남아파트
2022-07-01 18:38:00,오정동경인OBS방송국
2022-07-01 19:03:00,신중동행정복지센터.고용노동지청
2022-07-01 19:05:00,중동
2022-07-01 21:35:00,신중동
2022-07-01 21:52:00,중동
2022-07-01 23:53:00,신중동
2022-07-02 07:25:00,중동
2022-07-02 10:12:00,춘의
2022-07-02 13:36:00,춘의
2022-07-02 13:38:00,부천시청
2022-07-02 13:50:00,부천시청
2022-07-02 15:42:00,신중동
2022-07-02 15:50:00,상동
2022-07-02 20:33:00,신중동
2022-07-02 23:49:00,중동
2022-07-03 13:18:00,부천시청
2022-07-03 16:48:00,부천시청
2022-07-04 06:30:00,중동
2022-07-04 06:46:00,부천보건소.건영아파트
2022-07-04 07:05:00,역곡역북부
2022-07-04 07:07:00,역곡
2022-07-04 07:21:00,중동
2022-07-04 09:01:00,신중동
2022-07-04 10:06:00,순천향대학병원
2022-07-04 14:45:00,춘의
2022-07-04 19:13:00,중동
2022-07-04 21:10:00,신중동
2022-07-04 21:10:00,중동
2022-07-04 21:46:00,중동
2022-07-05 07:12:00,북중학교
2022-07-05 07:17:00,춘의역
2022-07-05 07:21:00,중동
2022-07-05 07:50:00,중동시장앞.넘말
2022-07-05 08:00:00,부천역북부
2022-07-05 08:05:00,부천
2022-07-05 19:28:00,중동
2022-07-05 21:55:00,중동
2022-07-06 05:54:00,중동
2022-07-06 07:20:00,중동
2022-07-06 07:58:00,신중동
2022-07-06 15:41:00,신중동
2022-07-06 17:09:00,춘의
2022-07-06 19:40:00,중동
2022-07-06 21:35:00,중동
2022-07-06 21:46:00,팰리스카운티.부천중학교
2022-07-06 21:58:00,중동
2022-07-07 06:16:00,중동
2022-07-07 07:20:00,부천시청
2022-07-07 07:21:00,중동
2022-07-07 08:57:00,신중동
2022-07-07 10:03:00,순천향대학병원
2022-07-07 16:31:00,부천시청
2022-07-07 17:07:00,소사
2022-07-07 19:39:00,부천시청
2022-07-07 21:10:00,신중동
2022-07-07 21:37:00,신중동
2022-07-07 22:02:00,중동
2022-07-08 07:21:00,중동
2022-07-08 09:43:00,신중동
2022-07-08 10:55:00,순천향대학병원
2022-07-08 15:10:00,서림아파트
2022-07-08 18:41:00,송내역.영화의거리
2022-07-08 18:54:00,부천시청역4번출구.현대백화점.경기예고
2022-07-08 20:55:00,진달래마을써미트빌
2022-07-08 21:03:00,상동
2022-07-08 21:07:00,부천시청
2022-07-08 21:49:00,중동
2022-07-08 21:55:00,부천종합운동장
2022-07-08 22:06:00,부천종합운동장역5번출구
2022-07-08 22:11:00,신중동
2022-07-08 22:13:00,원종사거리
2022-07-08 23:36:00,부천시청
2022-07-09 07:26:00,중동
2022-07-09 13:20:00,부천시청
2022-07-09 15:04:00,은하마을.덕유마을
2022-07-09 15:16:00,상동역6번출구.세이브존
2022-07-09 15:44:00,중동
2022-07-09 19:46:00,대장공영차고지
2022-07-09 21:57:00,중동
2022-07-09 22:58:00,신중동
2022-07-09 23:25:00,중동
2022-07-09 23:28:00,중동
2022-07-10 11:12:00,서림아파트
2022-07-10 11:38:00,포도마을사거리.현대백화점.이마트
2022-07-10 11:52:00,춘의
2022-07-10 12:02:00,중동
2022-07-10 13:27:00,은하쌍용아파트
2022-07-10 13:35:00,부천터미널소풍
2022-07-10 14:18:00,부천시청
2022-07-10 14:26:00,신중동
2022-07-10 16:34:00,상동
2022-07-10 16:49:00,신중동
2022-07-10 18:20:00,중동
2022-07-10 18:21:00,소사
2022-07-10 19:01:00,중동
2022-07-10 20:42:00,춘의
2022-07-10 20:52:00,부천종합운동장역5번출구
2022-07-10 20:59:00,원종사거리
2022-07-11 07:21:00,중동
2022-07-11 09:01:00,신중동
2022-07-11 10:20:00,순천향대학병원
2022-07-11 13:31:00,서림아파트
2022-07-11 21:02:00,부강아파트
2022-07-11 21:11:00,신중동
2022-07-11 21:49:00,중동
2022-07-12 07:20:00,중동
2022-07-12 09:09:00,신중동
2022-07-12 10:23:00,순천향대학병원
2022-07-12 10:45:00,한라마을.덕유마을
2022-07-12 10:48:00,신흥시장
2022-07-12 11:19:00,신흥시장
2022-07-12 11:25:00,신중동행정복지센터.고용노동지청
2022-07-12 16:36:00,팰리스카운티.부천서초교입구
2022-07-12 16:52:00,축협원미지점
2022-07-12 21:07:00,대성병원
2022-07-12 21:10:00,신중동
2022-07-12 21:15:00,시민운동장.시민회관
2022-07-12 21:53:00,중동
2022-07-13 07:22:00,중동
2022-07-13 16:41:00,시민운동장
2022-07-13 16:43:00,KT부천지사
2022-07-13 17:12:00,부천대입구
2022-07-13 17:23:00,축협원미지점
2022-07-13 21:21:00,대성병원
2022-07-13 21:29:00,부천전화국
2022-07-13 21:59:00,중동
2022-07-14 07:22:00,중동
2022-07-14 08:58:00,신중동
2022-07-14 10:06:00,순천향대학병원
2022-07-14 12:00:00,은하마을.덕유마을
2022-07-14 12:18:00,송내역C
2022-07-14 16:03:00,중동행정복지센터.시민회관
2022-07-14 16:16:00,축협원미지점
2022-07-14 21:13:00,신중동
2022-07-14 21:26:00,대성병원
2022-07-14 21:32:00,KT부천지사
2022-07-14 21:47:00,중동
2022-07-15 06:53:00,한국아파트
2022-07-15 07:01:00,송내역B
2022-07-15 07:02:00,송내
2022-07-15 07:20:00,중동
2022-07-15 09:38:00,신중동
2022-07-15 10:42:00,순천향대학병원
2022-07-15 18:39:00,부천
2022-07-15 18:47:00,부천역북부(기점)
2022-07-15 18:56:00,축협원미지점
2022-07-15 21:35:00,신중동
2022-07-15 21:51:00,중동
2022-07-16 07:25:00,중동
2022-07-16 10:20:00,그린타운상가.무지개마을
2022-07-16 10:26:00,중동역
2022-07-16 10:32:00,중동역
2022-07-16 10:41:00,부천시청
2022-07-16 10:46:00,계룡리슈빌
2022-07-16 10:47:00,신중동역3번출구.롯데백화점
2022-07-16 10:54:00,신중동역3번출구.롯데백화점.홈플러스중동
2022-07-16 11:09:00,부천우편집중국.부천실업고
2022-07-16 12:14:00,오정동경인OBS방송국
2022-07-16 12:36:00,부천세무서
2022-07-16 12:41:00,은하쌍용아파트
2022-07-16 12:49:00,부천대입구
2022-07-16 12:51:00,시민운동장.시민회관
2022-07-16 14:02:00,금강마을
2022-07-16 14:39:00,송내
2022-07-16 17:09:00,금강마을
2022-07-16 21:54:00,중동
2022-07-16 23:05:00,중동
2022-07-17 10:14:00,중동
2022-07-17 10:27:00,부천
2022-07-17 11:22:00,부천
2022-07-17 11:27:00,송내
2022-07-17 12:01:00,중동
2022-07-17 13:23:00,부천시청
2022-07-17 16:34:00,중동
2022-07-18 07:21:00,중동
2022-07-18 10:01:00,신중동
2022-07-18 11:19:00,순천향대학병원
2022-07-18 13:06:00,소사
2022-07-18 16:39:00,중동행정복지센터.시민회관
2022-07-18 16:52:00,풍림아파트.부천다문화지원센터
2022-07-18 18:27:00,역곡
2022-07-18 21:49:00,중동
2022-07-18 22:12:00,신중동
2022-07-18 22:45:00,축협원미지점
2022-07-18 22:54:00,KT부천지사
2022-07-18 23:06:00,송내
2022-07-19 07:22:00,중동
2022-07-19 08:29:00,부개6단지후문.웅진플레이
2022-07-19 08:56:00,신중동
2022-07-19 09:15:00,금강맨션
2022-07-19 10:06:00,순천향대학병원
2022-07-19 12:28:00,시민운동장
2022-07-19 12:30:00,부천상상거리
2022-07-19 20:10:00,금강맨션
2022-07-19 20:48:00,상동중학교
2022-07-19 21:13:00,신중동
2022-07-19 21:18:00,대성병원
2022-07-19 21:26:00,시민운동장.시민회관
2022-07-19 21:53:00,중동
2022-07-20 07:00:00,한국아파트
2022-07-20 07:06:00,송내역.로데오거리
2022-07-20 07:09:00,송내
2022-07-20 07:21:00,중동
2022-07-20 08:06:00,신중동
2022-07-20 09:27:00,순천향대학병원
2022-07-20 09:40:00,부평동중
2022-07-20 12:52:00,역곡
2022-07-20 12:56:00,역곡역북부
2022-07-20 12:59:00,금강맨션
2022-07-20 14:21:00,중동행정복지센터.시민회관
2022-07-20 14:37:00,축협원미지점
2022-07-20 15:41:00,신중동
2022-07-20 18:19:00,부천
2022-07-20 19:06:00,부천시청
2022-07-20 21:08:00,축협원미지점
2022-07-20 21:17:00,부천대입구
2022-07-20 21:56:00,중동
2022-07-20 22:19:00,역곡역북부
2022-07-20 22:58:00,상동중학교
2022-07-21 07:22:00,중동
2022-07-21 08:40:00,부개6단지후문.웅진플레이
2022-07-21 09:24:00,금강맨션
2022-07-21 14:42:00,신중동
2022-07-21 21:47:00,중동
2022-07-21 22:12:00,신중동
2022-07-21 22:21:00,역곡역북부
2022-07-21 22:59:00,상동중학교
2022-07-22 07:21:00,중동
2022-07-22 09:54:00,부천시청
2022-07-22 14:54:00,부천대입구
2022-07-22 15:06:00,축협원미지점
2022-07-22 18:59:00,부천시청
2022-07-22 19:01:00,축협원미지점
2022-07-22 19:22:00,중동역
2022-07-22 21:50:00,중동
2022-07-23 05:20:00,중동행정복지센터.시민회관
2022-07-23 05:30:00,축협원미지점
2022-07-23 07:25:00,중동
2022-07-23 13:47:00,부천시청
2022-07-23 21:58:00,중동
2022-07-23 22:59:00,부천시청
2022-07-24 12:04:00,부천시청
2022-07-24 12:12:00,덕유마을.설악마을
2022-07-24 12:15:00,부천시청역5번출구
2022-07-24 12:18:00,부천시청
2022-07-24 14:15:00,부천시청
2022-07-24 16:10:00,신중동
2022-07-25 07:03:00,송내
2022-07-25 07:21:00,중동
2022-07-25 08:35:00,중동
2022-07-25 09:02:00,신중동
2022-07-25 15:50:00,중동행정복지센터.시민회관
2022-07-25 16:05:00,축협원미지점
2022-07-25 20:27:00,축협원미지점
2022-07-25 20:38:00,시민운동장.시민회관
2022-07-25 21:11:00,신중동
2022-07-25 21:50:00,중동
2022-07-25 22:31:00,송내
2022-07-25 22:32:00,송내역B
2022-07-25 22:37:00,복사골문화센터
2022-07-26 07:21:00,중동
2022-07-26 09:00:00,신중동
2022-07-26 10:06:00,순천향대학병원
2022-07-26 12:44:00,춘의
2022-07-26 14:03:00,시민운동장
2022-07-26 14:09:00,부천북부역농협
2022-07-26 16:31:00,부천역북부(기점)
2022-07-26 16:43:00,축협원미지점
2022-07-26 16:52:00,춘의
2022-07-26 19:29:00,축협원미지점
2022-07-26 19:42:00,시민운동장.시민회관
2022-07-26 21:10:00,신중동
2022-07-26 21:47:00,중동
2022-07-26 21:59:00,여우고개
2022-07-26 22:11:00,부천소방서.부천대학사거리
2022-07-27 06:55:00,한국아파트
2022-07-27 07:01:00,송내역B
2022-07-27 07:02:00,송내
2022-07-27 07:21:00,중동
2022-07-27 18:28:00,노마즈하우스.우리은행
2022-07-27 18:32:00,부천역북부
2022-07-27 20:31:00,부천
2022-07-27 21:06:00,송내
2022-07-27 21:47:00,중동
2022-07-28 06:55:00,한국아파트
2022-07-28 07:01:00,송내역B
2022-07-28 07:02:00,송내
2022-07-28 07:20:00,중동
2022-07-28 08:56:00,신중동
2022-07-28 09:37:00,대성병원
2022-07-28 09:41:00,부천역.국민은행
2022-07-28 09:44:00,은하쌍용아파트
2022-07-28 09:45:00,부천
2022-07-28 09:54:00,상주민지원센터.삼광교회
2022-07-28 10:06:00,순천향대학병원
2022-07-28 13:51:00,오정동경인OBS방송국
2022-07-28 14:54:00,중동행정복지센터.시민회관
2022-07-28 15:08:00,축협원미지점
2022-07-28 15:40:00,은하쌍용아파트
2022-07-28 15:43:00,부천시청역4번출구.현대백화점.경기예고
2022-07-28 16:04:00,송내역B
2022-07-28 16:26:00,삼익세라믹아파트.SKVIEW아파트
2022-07-28 20:03:00,삼익세라믹아파트.SKVIEW아파트
2022-07-28 20:29:00,신중동역4번출구.롯데백화점
2022-07-28 20:57:00,송내
2022-07-28 21:11:00,신중동
2022-07-28 21:48:00,중동
2022-07-29 07:00:00,한국아파트
2022-07-29 07:08:00,송내역B
2022-07-29 07:09:00,송내
2022-07-29 07:20:00,중동
2022-07-29 08:33:00,신중동
2022-07-29 09:42:00,순천향대학병원
2022-07-29 10:44:00,신중동
2022-07-29 15:44:00,부천
2022-07-29 17:26:00,부천
2022-07-29 19:19:00,부천
2022-07-29 21:53:00,중동
2022-07-30 00:31:00,신중동
2022-07-30 00:56:00,심곡고가사거리
2022-07-30 12:26:00,상주민지원센터.삼광교회
2022-07-30 13:05:00,부천
2022-07-30 21:08:00,부천
2022-07-30 21:55:00,중동
2022-07-31 16:59:00,부천시청
2022-07-31 21:03:00,송내역A
2022-07-31 21:18:00,금강마을
2022-07-31 23:41:00,부천시청
2022-08-01 07:21:00,중동
2022-08-01 07:49:00,신중동
2022-08-01 09:05:00,신중동
2022-08-01 10:16:00,순천향대학병원
2022-08-01 13:11:00,신중동역6번출구.중흥중학교
2022-08-01 16:29:00,신중동역4번출구.롯데백화점
2022-08-01 18:48:00,까치울
2022-08-01 18:59:00,까치울역5번출구.까치울전원마을3.4단지
2022-08-01 19:21:00,신중동
2022-08-01 19:22:00,춘의아파트
2022-08-01 21:11:00,신중동
2022-08-01 21:54:00,중동
2022-08-02 07:20:00,중동
2022-08-02 07:38:00,신중동
2022-08-02 07:43:00,청실빌라
2022-08-02 07:52:00,까치울역4번출구.까치울전원마을3.4단지
2022-08-02 07:55:00,까치울
2022-08-02 08:57:00,부천시청
2022-08-02 09:05:00,신중동
2022-08-02 10:34:00,루미아트
2022-08-02 10:49:00,소사어울마당삼거리
2022-08-02 12:25:00,은하마을.덕유마을
2022-08-02 12:29:00,포도마을사거리.현대백화점.이마트
2022-08-02 12:39:00,소사어울마당삼거리
2022-08-02 12:58:00,위브더스테이트5단지
2022-08-02 14:41:00,시민운동장
2022-08-02 14:57:00,축협원미지점
2022-08-02 18:50:00,까치울
2022-08-02 18:54:00,까치울역5번출구.까치울전원마을3.4단지
2022-08-02 19:03:00,고강동우체국
2022-08-02 19:24:00,신중동
2022-08-02 21:11:00,신중동
2022-08-02 21:54:00,중동
2022-08-03 07:22:00,중동
2022-08-03 07:43:00,청실빌라
2022-08-03 07:49:00,신중동
2022-08-03 07:52:00,까치울역4번출구.까치울전원마을3.4단지
2022-08-03 07:54:00,까치울
2022-08-03 08:06:00,역곡역.역곡남부시장
2022-08-03 08:07:00,신중동
2022-08-03 08:15:00,부천역남부광장
2022-08-03 08:17:00,부천역남부광장
2022-08-03 08:21:00,부천대학교
2022-08-03 08:24:00,부천대학교
2022-08-03 08:29:00,신중동역4번출구.롯데백화점
2022-08-03 12:26:00,신중동행정복지센터.고용노동지청
2022-08-03 12:41:00,부천우편집중국.부천실업고
2022-08-03 12:50:00,부천우편집중국.부천실업고
2022-08-03 14:53:00,신중동
2022-08-03 15:42:00,신중동
2022-08-03 17:10:00,오정휴먼시아3단지
2022-08-03 17:11:00,오정휴먼시아3단지
2022-08-03 17:32:00,은하마을.덕유마을
2022-08-03 18:40:00,까치울
2022-08-03 18:49:00,까치울역5번출구.까치울전원마을3.4단지
2022-08-03 19:01:00,청실빌라
2022-08-03 21:55:00,중동
