birth_year,gender,used_time,transportation_type,transportation_num,station_name,getonoff_code,transfer_result,amt
1990,F,2022-03-30 18:18:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-03-30 18:21:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-03-30 18:30:00,BUS,52,대성병원.심곡천사거리,A,Y,0
1990,M,2022-03-30 18:58:00,BUS,1001,진달래대우.라일락신성아파트,A,N,0
1976,F,2022-03-30 20:43:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-03-30 20:56:00,BUS,3,시민운동장.시민회관,A,N,0
1986,M,2022-03-30 21:56:00,SUB,미확인노선,부천시청,A,N,200
1990,M,2022-03-31 07:42:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1990,F,2022-03-31 12:56:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-03-31 13:05:00,BUS,52,위브더스테이트5단지,A,N,0
1990,F,2022-03-31 13:09:00,SUB,미확인노선,신중동,R,Y,0
1980,F,2022-03-31 17:44:00,BUS,71,오정동경인OBS방송국,A,N,0
1980,F,2022-03-31 18:33:00,BUS,12-1,오정동경인OBS방송국,R,N,1450
1980,F,2022-03-31 18:43:00,BUS,12-1,부천세무서,A,N,0
1980,F,2022-03-31 18:43:00,BUS,70-3,부천세무서,R,Y,0
1980,F,2022-03-31 18:56:00,BUS,70-3,그린타운상가.무지개마을,A,Y,0
1990,F,2022-03-31 19:10:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-03-31 19:21:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-03-31 19:29:00,BUS,52,부천시민학습원,A,Y,0
1991,F,2022-03-31 21:24:00,BUS,50,춘의역7번출구,R,N,1450
1991,F,2022-03-31 21:28:00,BUS,50,도당사거리.도당중학교,A,N,0
1990,M,2022-04-01 00:13:00,BUS,1001,반달마을.법원.검찰청,A,Y,0
1990,M,2022-04-01 07:28:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1990,F,2022-04-01 12:42:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-04-01 12:50:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-04-01 12:52:00,SUB,미확인노선,신중동,R,Y,0
1976,F,2022-04-01 14:30:00,BUS,3,부천대입구,R,N,1450
1991,F,2022-04-01 14:31:00,BUS,23-1,부천우편집중국.부천실업고,R,N,1450
1976,F,2022-04-01 14:39:00,BUS,3,축협원미지점,A,N,0
1991,F,2022-04-01 14:47:00,BUS,23-1,춘의역6번출구,A,N,0
1990,F,2022-04-01 18:39:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-04-01 18:43:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-04-01 18:52:00,BUS,52,부천시민학습원,A,Y,0
1990,M,2022-04-01 19:23:00,BUS,1001,반달마을.법원.검찰청,A,N,0
1976,F,2022-04-01 21:46:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-04-01 21:59:00,BUS,3,KT부천지사,A,N,0
1976,F,2022-04-02 05:34:00,BUS,3,시민운동장,R,N,1250
1976,F,2022-04-02 05:42:00,BUS,3,풍림아파트.부천다문화지원센터,A,N,0
1991,F,2022-04-02 16:31:00,BUS,8,원종사거리,R,N,1450
1991,F,2022-04-02 16:41:00,BUS,8,춘의가구거리,A,N,0
1990,M,2022-04-03 11:47:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
2004,M,2022-04-03 11:49:00,SUB,미확인노선,부천시청,R,N,720
1991,F,2022-04-03 14:53:00,SUB,미확인노선,춘의,R,N,1250
1976,F,2022-04-03 16:47:00,BUS,50,KT부천지사,R,N,1450
1976,F,2022-04-03 16:48:00,BUS,50,부천상상거리,A,N,0
1990,M,2022-04-03 18:04:00,BUS,1001,반달마을.법원.검찰청,A,N,0
1991,F,2022-04-03 21:45:00,BUS,70-3,내촌고가입구,A,Y,200
1980,M,2022-04-03 23:19:00,BUS,70,종로약국,A,Y,200
1990,M,2022-04-04 07:11:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1967,M,2022-04-04 07:21:00,SUB,1호선,중동,R,N,1250
1980,F,2022-04-04 08:54:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-04-04 14:04:00,BUS,3,시민운동장,R,N,1450
1976,F,2022-04-04 14:19:00,BUS,3,축협원미지점,A,N,0
1980,F,2022-04-04 15:59:00,SUB,미확인노선,부천시청,A,N,400
1976,F,2022-04-04 17:02:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-04-04 17:18:00,BUS,3,시민운동장.시민회관,A,N,0
1976,F,2022-04-04 18:06:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-04-04 18:20:00,BUS,3,축협원미지점,A,N,0
1990,M,2022-04-04 20:10:00,BUS,1001,반달마을.법원.검찰청,A,N,0
1967,M,2022-04-04 21:46:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-05 07:22:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-05 07:28:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1976,F,2022-04-05 10:41:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-04-05 10:52:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-04-05 15:16:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-04-05 15:32:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-04-05 18:40:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-04-05 18:57:00,BUS,3,시민운동장.시민회관,A,N,0
1990,M,2022-04-05 20:24:00,BUS,1001,송내역.로데오거리,A,N,0
1967,M,2022-04-05 21:49:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-06 07:22:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-06 07:26:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1986,M,2022-04-06 08:48:00,SUB,미확인노선,부천시청,R,N,1250
1991,F,2022-04-06 10:25:00,BUS,50,공구상가.부천천문과학관,R,N,1450
1991,F,2022-04-06 10:33:00,BUS,50,여월중,A,N,0
1976,F,2022-04-06 15:30:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-04-06 15:47:00,BUS,3,축협원미지점,A,N,0
1990,M,2022-04-06 19:23:00,BUS,1001,반달마을.법원.검찰청,A,N,0
1967,M,2022-04-06 21:53:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-07 07:21:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-07 07:27:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1980,M,2022-04-07 07:53:00,BUS,60-1,신흥시장,R,N,1450
1984,M,2022-04-07 08:54:00,SUB,미확인노선,까치울,R,N,1250
1980,M,2022-04-07 14:23:00,BUS,60-1,신흥시장입구,A,N,0
1980,F,2022-04-07 15:41:00,BUS,80,덕유마을.설악마을,R,N,1250
1990,M,2022-04-07 19:13:00,BUS,1001,복사골문화센터.한아름마을,A,N,0
1967,M,2022-04-07 21:50:00,SUB,1호선,중동,A,N,200
1986,M,2022-04-07 22:51:00,SUB,1호선,송내,A,Y,400
1986,M,2022-04-07 22:56:00,BUS,27,송내역B,R,Y,200
1986,M,2022-04-07 23:08:00,BUS,27,상동역1번출구.부천터미널소풍.홈플러스,A,Y,100
1986,M,2022-04-07 23:09:00,BUS,66,상동역1번출구.부천터미널소풍.홈플러스,R,Y,0
1986,M,2022-04-07 23:12:00,BUS,66,부천시청역3번출구.경기예고.현대백화점,A,Y,0
1967,M,2022-04-08 07:20:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-08 08:58:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-04-08 14:51:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-04-08 15:02:00,BUS,3,축협원미지점,A,N,0
1986,M,2022-04-08 19:20:00,SUB,미확인노선,부천시청,A,N,200
1976,F,2022-04-08 19:42:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-04-08 19:56:00,BUS,3,KT부천지사,A,N,0
1967,M,2022-04-08 21:54:00,SUB,1호선,중동,A,N,200
1991,F,2022-04-09 06:51:00,BUS,50,도당사거리.도당중학교,R,N,1450
1991,F,2022-04-09 06:55:00,BUS,50,공구상가.부천천문과학관,A,N,0
1967,M,2022-04-09 07:25:00,SUB,1호선,중동,R,N,1250
1980,F,2022-04-09 10:01:00,BUS,70-3,그린타운상가.무지개마을,R,N,1450
1980,F,2022-04-09 10:17:00,BUS,70-3,오정동경인OBS방송국,A,N,0
1980,F,2022-04-09 12:10:00,BUS,70-3,오정동경인OBS방송국,R,N,1450
1980,F,2022-04-09 12:25:00,BUS,70-3,신중동역3번출구.원미경찰서.롯데백화점,A,N,0
1986,M,2022-04-09 13:37:00,BUS,1601,부천시청역3번출구.경기예고.현대백화점,R,N,2650
2004,M,2022-04-09 19:23:00,SUB,미확인노선,부천시청,R,N,720
1967,M,2022-04-09 21:55:00,SUB,1호선,중동,A,N,200
2004,M,2022-04-09 22:16:00,SUB,1호선,부천,A,N,80
1986,M,2022-04-09 23:25:00,SUB,1호선,송내,A,Y,300
1986,M,2022-04-09 23:26:00,BUS,83,송내역C,R,Y,200
1986,M,2022-04-09 23:37:00,BUS,83,상동역2번출구.홈플러스상동점,A,Y,0
1986,M,2022-04-09 23:41:00,BUS,5-3,상동역7번출구.세이브존,R,Y,0
1986,M,2022-04-09 23:46:00,BUS,5-3,금강마을상가.한라마을,A,Y,100
2004,M,2022-04-10 18:59:00,BUS,70-3,송내역A,R,N,1010
2004,M,2022-04-10 19:13:00,BUS,70-3,미리내마을,A,N,0
1980,M,2022-04-11 06:51:00,BUS,70,트레지움1단지.다니엘병원,R,N,1450
1967,M,2022-04-11 07:21:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-11 07:44:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1986,M,2022-04-11 08:24:00,SUB,미확인노선,부천시청,R,N,1250
1991,F,2022-04-11 11:48:00,SUB,미확인노선,춘의,R,N,1250
1991,F,2022-04-11 14:39:00,SUB,미확인노선,춘의,A,N,100
1976,F,2022-04-11 15:15:00,BUS,661,부천시민회관,R,N,1200
1976,F,2022-04-11 15:26:00,BUS,661,원미구청,A,N,0
1976,F,2022-04-11 16:56:00,BUS,56,부천동행정복지센터.원미어울마당,R,N,1450
1976,F,2022-04-11 16:58:00,BUS,56,축협원미지점,A,N,0
1986,M,2022-04-11 20:15:00,SUB,미확인노선,상동,A,N,300
1990,M,2022-04-11 20:54:00,BUS,1001,반달마을.법원.검찰청,A,N,0
1990,M,2022-04-11 21:50:00,SUB,미확인노선,부천시청,R,N,1250
1967,M,2022-04-11 21:54:00,SUB,1호선,중동,A,N,200
1980,M,2022-04-11 23:41:00,BUS,60-1,삼정종합사회복지관,A,Y,200
1967,M,2022-04-12 07:22:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-12 07:42:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1986,M,2022-04-12 08:11:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-04-12 14:30:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-04-12 14:46:00,BUS,3,축협원미지점,A,N,0
1986,M,2022-04-12 18:59:00,SUB,1호선,송내,A,N,200
1986,M,2022-04-12 19:05:00,BUS,27,송내역B,R,Y,200
1986,M,2022-04-12 19:23:00,BUS,27,상동역2번출구.홈플러스상동점,A,Y,100
1976,F,2022-04-12 21:01:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-04-12 21:06:00,BUS,3,부천역북부(기점),A,N,0
1990,M,2022-04-12 21:19:00,BUS,1001,복사골문화센터.한아름마을,A,N,0
1967,M,2022-04-12 21:53:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-13 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-13 08:25:00,BUS,27,부천터미널소풍,R,N,1450
1986,M,2022-04-13 08:36:00,BUS,27,송내역B,A,N,0
1986,M,2022-04-13 08:38:00,SUB,1호선,송내,R,Y,0
1991,F,2022-04-13 11:42:00,BUS,71,춘의역5번출구,R,N,1450
1991,F,2022-04-13 11:56:00,BUS,71,부천우편집중국.부천실업고,A,N,0
1976,F,2022-04-13 15:54:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-04-13 16:06:00,BUS,3,원미풍림아파트.사우촌,A,N,0
1990,M,2022-04-13 19:46:00,BUS,1001,반달마을.법원.검찰청,A,N,0
1986,M,2022-04-13 21:57:00,SUB,1호선,부천,A,N,200
1967,M,2022-04-13 21:59:00,SUB,1호선,중동,A,N,200
1986,M,2022-04-13 22:07:00,BUS,5-3,부천역북부(기점),R,Y,200
1986,M,2022-04-13 22:28:00,BUS,5-3,한라마을.금강주공아파트,A,Y,100
1967,M,2022-04-14 07:21:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-14 07:42:00,BUS,1001,법원.검찰청.복사골문화센터.반달마을,R,N,2800
1986,M,2022-04-14 09:03:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-04-14 14:34:00,BUS,3,시민운동장,R,N,1450
1976,F,2022-04-14 14:46:00,BUS,3,축협원미지점,A,N,0
1986,M,2022-04-14 19:57:00,SUB,미확인노선,부천시청,A,N,200
1976,F,2022-04-14 20:13:00,BUS,3,풍림아파트.부천다문화지원센터,R,N,1450
1976,F,2022-04-14 20:26:00,BUS,3,시민운동장.시민회관,A,N,0
1967,M,2022-04-14 21:49:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-15 07:21:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-15 08:47:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-04-15 14:39:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-04-15 14:48:00,BUS,3,풍림아파트.부천다문화지원센터,A,N,0
1986,M,2022-04-15 20:18:00,SUB,1호선,송내,A,N,200
1986,M,2022-04-15 20:26:00,BUS,83,송내역C,R,Y,200
1976,F,2022-04-15 20:28:00,BUS,3,축협원미지점,R,N,1450
1986,M,2022-04-15 20:38:00,BUS,83,상동역2번출구.홈플러스상동점,A,Y,100
1976,F,2022-04-15 20:42:00,BUS,3,시민운동장.시민회관,A,N,0
1967,M,2022-04-15 21:49:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-16 07:27:00,SUB,1호선,중동,R,N,1250
1991,F,2022-04-16 10:30:00,BUS,50,춘의역7번출구,R,N,1450
1986,M,2022-04-16 13:02:00,BUS,1301,부천시청역3번출구.경기예고.현대백화점,R,N,2650
1990,M,2022-04-16 15:56:00,BUS,12-1,은하마을.덕유마을,R,N,1450
1990,M,2022-04-16 16:16:00,BUS,12-1,송내역C,A,N,0
1991,F,2022-04-16 16:42:00,BUS,50,도당동장미원입구,R,N,1450
1967,M,2022-04-16 21:45:00,SUB,1호선,중동,A,N,200
1990,M,2022-04-16 22:26:00,BUS,87,부천시청역3번출구.경기예고.현대백화점,A,N,0
1986,M,2022-04-17 01:52:00,BUS,1601,부천시청역5번출구,A,N,0
2004,M,2022-04-17 12:15:00,SUB,미확인노선,부천시청,R,N,720
1967,M,2022-04-17 14:07:00,SUB,1호선,중동,R,N,1250
1967,M,2022-04-17 14:16:00,SUB,1호선,부천,A,N,0
1967,M,2022-04-17 14:56:00,SUB,1호선,부천,R,N,1250
1967,M,2022-04-17 15:14:00,SUB,1호선,중동,A,N,0
1986,M,2022-04-17 17:48:00,SUB,미확인노선,부천시청,R,N,1250
1986,M,2022-04-17 23:33:00,BUS,1601,부천시청역5번출구,A,Y,0
1986,M,2022-04-18 20:26:00,BUS,83,송내역C,R,Y,200
1986,M,2022-04-18 20:40:00,BUS,83,상동역2번출구.홈플러스상동점,A,Y,100
1967,M,2022-04-19 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-19 08:49:00,SUB,미확인노선,부천시청,R,N,1250
1986,M,2022-04-19 19:46:00,SUB,1호선,송내,A,N,200
1967,M,2022-04-19 21:53:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-20 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-20 08:56:00,SUB,미확인노선,부천시청,R,N,1250
1972,F,2022-04-20 10:46:00,SUB,1호선,송내,R,N,1250
1991,F,2022-04-20 11:13:00,SUB,미확인노선,춘의,R,N,1250
1991,F,2022-04-20 15:06:00,SUB,미확인노선,춘의,A,N,100
1967,M,2022-04-21 07:21:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-21 08:34:00,SUB,미확인노선,부천시청,R,N,1250
1967,M,2022-04-21 21:54:00,SUB,1호선,중동,A,N,200
1986,M,2022-04-22 01:23:00,BUS,700,부천시청역4번출구.현대백화점.경기예고,A,Y,0
1967,M,2022-04-22 07:21:00,SUB,1호선,중동,R,N,1250
1986,M,2022-04-22 08:48:00,SUB,미확인노선,부천시청,R,N,1250
1986,M,2022-04-22 20:17:00,SUB,1호선,송내,A,N,200
1986,M,2022-04-22 20:20:00,BUS,83,송내역C,R,Y,200
1986,M,2022-04-22 20:34:00,BUS,83,상동역2번출구.홈플러스상동점,A,Y,100
1967,M,2022-04-22 21:55:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-23 07:24:00,SUB,1호선,중동,R,N,1250
1980,F,2022-04-23 09:51:00,BUS,70-3,그린타운상가.무지개마을,R,N,1450
1980,F,2022-04-23 10:26:00,BUS,60-1,덕산고.봉오대로사거리,A,Y,100
1986,M,2022-04-23 12:24:00,SUB,미확인노선,부천시청,R,N,1250
1986,M,2022-04-23 13:28:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-23 15:22:00,BUS,1601,부천시청역3번출구.경기예고.현대백화점,R,N,2650
1967,M,2022-04-23 21:45:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-24 12:16:00,SUB,1호선,중동,R,N,1250
1967,M,2022-04-24 17:53:00,SUB,1호선,중동,A,N,0
1967,M,2022-04-25 07:22:00,SUB,1호선,중동,R,N,1250
1990,M,2022-04-25 08:05:00,SUB,미확인노선,상동,R,N,1250
1990,M,2022-04-25 08:15:00,SUB,미확인노선,부천종합운동장,A,N,0
1990,M,2022-04-25 08:20:00,BUS,60,부천종합운동장역5번출구,R,Y,200
1990,M,2022-04-25 08:23:00,BUS,60,성곡동행정복지센터.홈플러스여월점,A,Y,0
1991,F,2022-04-25 11:55:00,BUS,23,춘의가구거리,R,N,1450
1967,M,2022-04-25 21:53:00,SUB,1호선,중동,A,N,200
1990,M,2022-04-25 22:05:00,BUS,95,성곡동행정복지센터.홈플러스여월점,R,N,1450
1990,M,2022-04-25 22:07:00,BUS,95,부천종합운동장역4번출구,A,N,0
1990,M,2022-04-25 22:10:00,SUB,미확인노선,부천종합운동장,R,Y,0
1990,M,2022-04-25 22:25:00,SUB,미확인노선,상동,A,Y,0
1990,M,2022-04-25 22:30:00,BUS,70,상동역3번출구.홈플러스상동점,R,Y,0
1990,M,2022-04-25 22:32:00,BUS,70,하얀마을.백송마을.상원고,A,Y,0
1986,M,2022-04-26 01:09:00,BUS,1601,부천시청역5번출구,A,Y,100
1990,M,2022-04-26 07:18:00,SUB,미확인노선,부천시청,R,N,1250
1990,M,2022-04-26 07:26:00,SUB,미확인노선,부천종합운동장,A,N,0
1990,M,2022-04-26 07:32:00,BUS,23,부천종합운동장역5번출구,R,Y,200
1990,M,2022-04-26 07:36:00,BUS,23,성곡동행정복지센터.홈플러스여월점,A,Y,0
1986,M,2022-04-26 08:50:00,SUB,미확인노선,상동,R,N,1250
1980,F,2022-04-26 15:53:00,BUS,70,중흥마을.은하마을,R,N,1450
1980,F,2022-04-26 17:25:00,BUS,71,오정동경인OBS방송국,A,N,0
1980,F,2022-04-26 18:56:00,BUS,673,오정동경인OBS방송국,R,N,1200
1980,F,2022-04-26 19:22:00,BUS,673,중앙공원.미리내마을,A,N,0
1990,M,2022-04-26 21:21:00,BUS,95,성곡동행정복지센터.홈플러스여월점,R,N,1450
1990,M,2022-04-26 21:25:00,BUS,95,부천종합운동장역4번출구,A,N,0
1990,M,2022-04-26 21:28:00,SUB,미확인노선,부천종합운동장,R,Y,0
1990,M,2022-04-26 21:43:00,SUB,미확인노선,상동,A,Y,0
1967,M,2022-04-27 07:23:00,SUB,1호선,중동,R,N,1250
1967,M,2022-04-27 21:49:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-28 07:21:00,SUB,1호선,중동,R,N,1250
1991,F,2022-04-28 14:50:00,BUS,70-2,도당사거리.도당중학교,R,N,1450
1991,F,2022-04-28 14:56:00,BUS,70-2,공구상가.부천천문과학관,A,N,0
1967,M,2022-04-28 21:57:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-29 07:21:00,SUB,1호선,중동,R,N,1250
1990,F,2022-04-29 15:11:00,BUS,5-4,부천역북부.농협,R,N,1450
1990,F,2022-04-29 15:17:00,BUS,5-4,부곡중학교,A,N,0
1967,M,2022-04-29 22:01:00,SUB,1호선,중동,A,N,200
1967,M,2022-04-30 07:28:00,SUB,1호선,중동,R,N,1250
1991,F,2022-04-30 09:08:00,BUS,70-2,KT북부천지사.365안전교육장,R,N,1450
1991,F,2022-04-30 09:15:00,BUS,70-2,도당주민지원센터,A,N,0
1991,F,2022-04-30 12:56:00,SUB,미확인노선,춘의,R,N,1250
1980,M,2022-05-01 08:31:00,BUS,70,트레지움1단지.다니엘병원,R,N,1450
1991,F,2022-05-01 22:51:00,BUS,70-3,내촌고가입구,A,N,200
1967,M,2022-05-02 07:21:00,SUB,1호선,중동,R,N,1250
1986,M,2022-05-02 18:49:00,BUS,60,원종종합시장.성곡사거리,R,N,1450
1975,M,2022-05-02 19:44:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-05-02 19:51:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1975,M,2022-05-02 19:57:00,BUS,83,라일락마을경남아파트,A,Y,0
1994,M,2022-05-02 20:01:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-05-02 21:53:00,SUB,1호선,중동,A,N,200
1967,M,2022-05-03 07:22:00,SUB,1호선,중동,R,N,1250
1975,M,2022-05-03 08:14:00,SUB,미확인노선,상동,R,N,1250
1994,M,2022-05-03 08:27:00,BUS,80,덕유마을.설악마을,R,N,1250
1994,M,2022-05-03 08:30:00,BUS,80,은하쌍용아파트,A,N,0
1994,M,2022-05-03 08:32:00,SUB,미확인노선,부천시청,R,Y,0
1991,F,2022-05-03 11:28:00,SUB,미확인노선,춘의,R,N,1250
1980,F,2022-05-03 16:09:00,BUS,19,중흥마을.은하마을,R,N,1450
1980,F,2022-05-03 16:13:00,BUS,19,신흥시장,A,N,0
2004,M,2022-05-03 16:29:00,SUB,미확인노선,상동,R,N,720
2004,M,2022-05-03 16:34:00,SUB,미확인노선,신중동,A,N,0
2004,M,2022-05-03 17:35:00,SUB,미확인노선,신중동,R,N,720
1980,F,2022-05-03 17:36:00,BUS,12-1,내촌사거리,R,Y,0
1980,F,2022-05-03 17:39:00,BUS,12-1,오정동경인OBS방송국,A,Y,0
1980,F,2022-05-03 18:14:00,BUS,70-3,오정동경인OBS방송국,R,N,1450
1980,F,2022-05-03 18:41:00,BUS,70-3,미리내마을,A,N,0
2004,M,2022-05-03 18:52:00,BUS,24,상동역1번출구.부천터미널소풍.홈플러스,A,Y,160
1994,M,2022-05-03 19:07:00,SUB,미확인노선,부천시청,A,N,300
1975,M,2022-05-03 19:54:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-05-03 20:01:00,BUS,83,상동역2번출구.홈플러스상동점,R,Y,200
1967,M,2022-05-03 21:54:00,SUB,1호선,중동,A,N,200
1967,M,2022-05-04 07:21:00,SUB,1호선,중동,R,N,1250
1975,M,2022-05-04 07:53:00,BUS,83,라일락마을경남아파트,R,N,2700
1975,M,2022-05-04 07:57:00,BUS,83,상동역6번출구.세이브존,A,N,0
1975,M,2022-05-04 07:59:00,SUB,미확인노선,상동,R,Y,0
1994,M,2022-05-04 08:33:00,SUB,미확인노선,부천시청,R,N,1250
1980,F,2022-05-04 10:48:00,BUS,5,중동시장앞.넘말,R,N,1450
1980,F,2022-05-04 10:53:00,BUS,5,부천시청역2번출구.현대백화점.이마트,A,N,0
1980,F,2022-05-04 14:24:00,BUS,52,부천시청역3번출구.경기예고.현대백화점,R,N,1450
1980,F,2022-05-04 14:33:00,BUS,52,원미고등학교,A,N,0
1975,M,2022-05-04 21:44:00,SUB,미확인노선,상동,A,N,100
1975,M,2022-05-04 21:50:00,BUS,83,상동역7번출구.세이브존,R,Y,200
1975,M,2022-05-04 21:53:00,BUS,83,라일락마을경남아파트,A,Y,0
1967,M,2022-05-04 21:54:00,SUB,1호선,중동,A,N,200
1994,M,2022-05-04 22:55:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-05-05 07:25:00,SUB,1호선,중동,R,N,1250
1991,F,2022-05-05 11:10:00,SUB,미확인노선,춘의,R,N,1250
1967,M,2022-05-05 21:56:00,SUB,1호선,중동,A,N,200
1991,F,2022-05-05 23:44:00,BUS,673,부천우편집중국.부천실업고,A,Y,200
1967,M,2022-05-06 07:21:00,SUB,1호선,중동,R,N,1250
1994,M,2022-05-06 08:23:00,BUS,19,덕유마을.설악마을,R,N,1450
1994,M,2022-05-06 08:25:00,BUS,19,은하쌍용아파트,A,N,0
1994,M,2022-05-06 08:28:00,SUB,미확인노선,부천시청,R,Y,0
1975,M,2022-05-06 11:11:00,BUS,83,라일락마을경남아파트,R,N,2180
1975,M,2022-05-06 11:16:00,BUS,83,상동역6번출구.세이브존,A,N,0
1975,M,2022-05-06 12:06:00,BUS,83,상동역7번출구.세이브존,R,N,2180
